"","home_team","yardline_100","game_seconds_remaining","goal_to_go","yards_gained","shotgun","no_huddle","score_differential","first_down_pass","incomplete_pass","interception","down_2","down_3","pass_length_short","pass_location_middle","pass_location_right","td_team_1","td_team_2"
"42",1,0.371134020618557,0.00194552529182879,0,0.0666666666666667,1,1,0.0943396226415094,0,1,0,0,0,0,0,0,0,0
"43",0,0.484536082474227,0.954697053918844,0,0.0666666666666667,1,0,0.339622641509434,0,1,0,0,0,0,0,0,0,0
"44",0,0.711340206185567,0.791828793774319,0,0.0666666666666667,1,0,0.415094339622642,0,1,0,1,0,1,0,1,0,0
"45",0,0.711340206185567,0.790439132851584,0,0.0666666666666667,1,0,0.415094339622642,0,1,0,0,1,1,0,1,0,0
"46",0,0.670103092783505,0.758476931628683,0,0.0666666666666667,0,0,0.415094339622642,0,1,0,1,0,1,0,1,0,0
"47",0,0.948453608247423,0.698443579766537,0,0.0666666666666667,0,0,0.547169811320755,0,1,0,0,0,0,0,1,0,0
"48",0,0.927835051546392,0.685936631461923,0,0.0666666666666667,1,0,0.547169811320755,0,1,0,0,1,1,0,1,0,0
"49",0,0.391752577319588,0.592829349638688,0,0.0666666666666667,1,1,0.547169811320755,0,1,0,0,0,0,0,1,0,0
"50",0,0.144329896907216,0.572540300166759,0,0.0666666666666667,1,0,0.547169811320755,0,1,0,0,1,1,0,0,0,0
"51",0,0.43298969072165,0.520289049471929,0,0.0666666666666667,1,0,0.60377358490566,0,1,0,0,0,1,0,1,0,0
"52",0,0.329896907216495,0.517787659811006,0,0.0666666666666667,1,0,0.60377358490566,0,0,1,0,0,1,0,0,0,0
"53",0,0.752577319587629,0.303224013340745,0,0.0666666666666667,1,0,0.415094339622642,0,1,0,0,1,1,0,0,0,0
"54",0,0.587628865979381,0.25875486381323,0,0.0666666666666667,0,0,0.283018867924528,0,1,0,1,0,1,1,0,0,0
"55",0,0.587628865979381,0.257365202890495,0,0.0666666666666667,1,0,0.283018867924528,0,1,0,0,1,1,1,0,0,0
"56",0,0.422680412371134,0.17065036131184,0,0.0666666666666667,1,0,0.283018867924528,0,1,0,1,0,1,1,0,0,0
"57",0,0.422680412371134,0.169538632573652,0,0.0666666666666667,1,0,0.283018867924528,0,1,0,0,1,0,0,1,0,0
"58",0,0.649484536082474,0.859922178988327,0,0.0666666666666667,1,1,0.339622641509434,0,1,0,0,0,1,0,1,0,0
"59",0,0.649484536082474,0.858532518065592,0,0.0666666666666667,1,0,0.339622641509434,0,1,0,1,0,1,1,0,0,0
"60",0,0.649484536082474,0.857698721511951,0,0.0666666666666667,1,0,0.339622641509434,0,1,0,0,1,1,0,0,0,0
"61",0,0.896907216494845,0.824902723735409,0,0.0666666666666667,1,0,0.339622641509434,0,1,0,1,0,1,0,1,0,0
"62",0,0.618556701030928,0.677876598110061,0,0.0666666666666667,1,0,0.60377358490566,0,1,0,0,0,0,0,0,0,0
"63",0,0.577319587628866,0.665647581989994,0,0.0666666666666667,1,0,0.60377358490566,0,1,0,0,1,1,0,1,0,0
"64",0,0.360824742268041,0.562256809338521,0,0.0444444444444444,1,0,0.471698113207547,0,0,0,1,0,1,0,1,0,0
"65",0,0.381443298969072,0.55141745414119,0,0.0666666666666667,1,0,0.471698113207547,0,1,0,0,1,1,0,1,0,0
"66",0,0.752577319587629,0.513340744858255,0,0.0666666666666667,1,0,0.415094339622642,0,1,0,0,1,1,0,1,0,0
"67",0,0.721649484536082,0.413285158421345,0,0.0666666666666667,1,0,0.415094339622642,0,1,0,1,0,1,0,0,0,0
